id,title,release_date,revenue
1969,Bandidas,2006-01-18,18381890
9745,Jack Frost,1998-11-15,0
511322,The Good Liar,2019-11-08,33856058
441130,Wolfwalkers,2020-10-26,1266570
468,My Own Private Idaho,1991-02-01,6401336
301,Rio Bravo,1959-03-18,5800000
12193,Four Christmases,2008-11-26,164112721
18781,The Haunting in Connecticut,2009-03-27,77527732
45958,Biutiful,2010-10-20,25147786
11699,Bad Lieutenant: Port of Call - New Orleans,2009-09-11,10589102
334521,Free Fire,2017-03-31,3719383
11824,Teen Wolf,1985-08-23,80000000
9367,El Mariachi,1992-09-04,2040920
10466,The Money Pit,1986-03-26,54999651
246080,Black Sea,2014-12-05,1171559
649609,Renfield,2023-04-07,26348156
36419,After.Life,2009-11-07,3606395
33365,The Night Before the Exams,2006-02-17,0
2019,Hard Target,1993-04-27,74189677
51620,Death Race 2,2010-11-12,0
340613,The Wife,2018-08-02,19978189
58857,13 Assassins,2010-09-09,17555141
529485,The Way Back,2020-03-05,14590514
40096,A Dog's Will,2000-09-15,4903192
11000,The Birdcage,1996-03-08,185260553
249,The War of the Roses,1989-12-08,160188546
248507,Superchondriac,2014-02-26,0
505379,Rebecca,2020-10-16,0
508763,A Dog's Way Home,2019-01-10,17643857
295699,Everybody Wants Some!!,2016-03-30,3400278
10731,The Client,1994-07-20,117615211
157851,Maps to the Stars,2014-05-21,1338365
331583,The Whole Truth,2016-03-25,0
7857,Amarcord,1973-12-18,0
291276,Unlocked,2017-04-27,0
11522,Pretty in Pink,1986-02-28,40471663
10923,Agent Cody Banks,2003-03-14,58795814
9344,Kids,1995-07-28,20412216
286192,Lava,2014-10-10,0
552688,The Mother,2023-05-04,0
1273,TMNT,2007-03-23,95608995
9731,Friday the 13th: A New Beginning,1985-03-22,21930418
506,Marnie,1964-07-17,7000000
9396,Crocodile Dundee II,1988-05-19,239606210
1497,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,1991-03-22,78656813
11697,The Man Who Shot Liberty Valance,1962-04-15,8000000
315011,Shin Godzilla,2016-07-29,77947607
9676,The Black Dahlia,2006-09-15,49111202
467956,The Professor,2018-05-17,3645308
13673,Christmas with the Kranks,2004-11-24,0
177494,Veronica Mars,2014-03-13,3485127
308504,Last Knights,2015-04-03,3643591
24418,Cirque du Freak: The Vampire's Assistant,2009-10-23,28169671
245913,Pelé: Birth of a Legend,2016-05-06,27312
58013,La banda dei Babbi Natale,2010-12-17,0
65218,Lemonade Mouth,2011-04-15,0
10185,The Midnight Meat Train,2008-08-07,3533227
11639,The Dark Crystal,1982-12-17,40577001
2623,An Officer and a Gentleman,1982-07-28,129795554
155084,13 Sins,2014-04-11,13809
455656,#realityhigh,2017-07-17,0
514921,The Aeronauts,2019-11-04,3485251
7450,Titan A.E.,2000-06-16,36754634
9621,Elizabethtown,2005-10-14,52164016
2637,The Mothman Prophecies,2002-01-25,55305279
744276,After Ever Happy,2022-08-24,12467270
11482,The Tenant,1976-05-26,5100000
995,Stagecoach,1939-03-03,1103757
11812,The Sweetest Thing,2002-04-12,68696770
84329,Robot & Frank,2012-08-16,3325038
9879,Striptease,1996-06-28,113309743
401371,Mute,2018-02-23,0
1630,The People vs. Larry Flynt,1996-12-25,20300385
949423,Pearl,2022-09-16,9423445
828,The Day the Earth Stood Still,1951-09-28,1850000
169881,The Physician,2013-12-25,57284237
248574,Barely Lethal,2015-04-23,933847
71672,Wrong Turn 4: Bloody Beginnings,2011-10-17,0
319341,Daddy or Mommy,2015-02-04,0
164558,One Direction: This Is Us,2013-08-29,68500000
376865,High Life,2018-09-26,2133033
322240,Nine Lives,2016-08-03,57814445
486589,Red Shoes and the Seven Dwarfs,2019-07-25,10054356
217993,Justice League: War,2014-01-21,5155325
916,Bullitt,1968-10-17,42300873
581859,Da 5 Bloods,2020-06-12,0
4961,Mimic,1997-08-22,25480490
92321,Hotarubi no Mori e,2011-09-17,0
575,The Experiment,2001-03-07,13782896
10610,The Medallion,2003-08-15,0
72197,The Pirates! In an Adventure with Scientists!,2012-03-12,123054041
408220,Justice League Dark,2017-01-24,0
250235,Tutta colpa di Freud,2014-01-23,0
833425,No Exit,2022-02-25,0
1537,Changing Lanes,2002-04-07,94935764
514439,Breakthrough,2019-04-10,49231674
39939,Super Troopers,2001-02-15,18492362
8978,Assault on Precinct 13,2005-01-19,35294470
3782,Ikiru,1952-10-09,55240
3489,88 Minutes,2007-02-14,32593385
137182,The Broken Circle Breakdown,2012-10-09,5475058
83,Open Water,2003-10-26,54667954
9907,Barnyard,2006-08-04,116476887
10307,Stigmata,1999-09-10,50041732
77495,Sleep Tight,2011-10-14,8791590
60420,Like Crazy,2011-10-28,3542353
5279,Gosford Park,2001-11-07,87754044
316154,The Bad Batch,2017-06-23,180851
711,Finding Forrester,2000-12-21,80049764
74018,A Cinderella Story: Once Upon a Song,2011-09-05,0
10760,Sydney White,2007-09-21,13620075
9064,Hellbound: Hellraiser II,1988-12-23,12090735
10016,Ghosts of Mars,2001-08-24,14010832
168098,Cell,2016-07-06,1133031
446159,Bacurau,2019-08-29,0
82881,Tangled Ever After,2012-01-13,0
418879,The Current War,2018-02-01,12217160
445,Caché,2005-10-05,36000000
902,The City of Lost Children,1995-05-17,1738611
15167,Barbie in the Nutcracker,2001-09-30,0
555850,The Holiday Calendar,2018-11-02,0
10987,Halloween: The Curse of Michael Myers,1995-09-29,15116634
10136,The Golden Child,1986-12-12,79817939
342521,Keanu,2016-04-21,20609977
14405,Beverly Hills Chihuahua,2008-10-03,149281606
2665,Airplane II: The Sequel,1982-12-10,27150534
46261,Don't Be Afraid of the Dark,2010-11-06,36993168
22798,Whip It,2009-04-09,16633035
630586,Wrong Turn,2021-01-26,3777969
9562,Timeline,2003-11-26,43935763
84175,Beasts of the Southern Wild,2012-06-29,21107746
9904,The Wild,2006-04-06,102338515
1008042,Talk to Me,2023-07-26,72600000
11202,Patton,1970-01-25,89800000
758009,Shotgun Wedding,2022-12-28,4495365
1073,Arlington Road,1999-03-19,41067311
1791,The Piano Teacher,2001-09-05,9801375
1730,Inland Empire,2006-09-06,4045770
884,Crash,1996-07-17,0
336050,Son of Saul,2015-06-11,1777043
51241,Heartbeats,2010-10-09,62985
575774,His House,2020-01-27,0
9922,The Postman,1997-12-25,17626234
342878,One Wild Moment,2015-06-24,0
37725,It's a Boy Girl Thing,2006-07-15,7385434
14919,Batman: Mask of the Phantasm,1993-12-25,5617391
615658,Awake,2021-06-09,0
10135,Road House,1989-05-19,30050028
164251,Serena,2014-10-12,5092129
343,Harold and Maude,1971-12-20,0
2000,"Aguirre, the Wrath of God",1972-12-29,37041
251519,Son of Batman,2014-05-13,0
4105,Black Rain,1989-09-22,134212055
522241,The Courier,2020-01-24,26000000
403587,Return,1985-10-31,0
250734,Far from the Madding Crowd,2015-04-23,30229977
438808,White Boy Rick,2018-09-14,26000000
49022,Something Borrowed,2011-05-05,65090821
455661,In a Heartbeat,2017-06-01,0
430231,The Endless,2017-11-05,956425
516329,Antlers,2021-10-28,18867659
489931,American Animals,2018-06-01,2847319
10053,When a Stranger Calls,2006-02-03,67062123
12776,Johnny Stecchino,1991-10-24,0
288158,The Woman in Black 2: Angel of Death,2014-12-30,48854305
2355,Reign Over Me,2007-03-22,22222308
24480,Partly Cloudy,2009-05-28,0
556694,Three Thousand Years of Longing,2022-08-24,20282422
48340,Sanctum,2011-02-03,108609310
7442,Sleeping with the Enemy,1991-01-13,174999005
394741,Stan & Ollie,2018-12-28,24420923
455839,Time Trap,2017-05-19,0
806,The Omen,2006-06-06,119975084
13805,Disaster Movie,2008-08-29,14109284
10440,Manhattan Murder Mystery,1993-05-02,11285588
13648,Resident Evil: Degeneration,2008-02-13,0
1015606,Obi-Wan Kenobi: A Jedi's Return,2022-09-08,0
282813,The Pyramid,2014-12-04,16861137
54318,The Water Horse,2007-12-25,103071443
66,Absolute Power,1997-02-14,50068310
9013,Midnight Run,1988-07-20,38413606
25196,Crazy Heart,2009-12-16,47405566
13767,The Santa Clause 3: The Escape Clause,2006-11-02,84500122
113,"Spring, Summer, Fall, Winter... and Spring",2003-09-19,8945072
11045,Taxi,2004-10-06,71255003
10435,Chaplin,1992-12-17,9493259
57112,Tu la conosci Claudia?,2004-12-15,0
336,"Duck, You Sucker",1971-10-20,0
630566,Clouds,2020-10-09,0
11549,Invasion of the Body Snatchers,1956-02-05,3000000
203835,Amityville: The Awakening,2017-06-30,0
297270,Tinker Bell and the Legend of the NeverBeast,2014-12-12,0
9030,The Eye,2008-02-01,58010320
192577,Space Pirate Captain Harlock,2013-09-07,18010317
13155,Return to Oz,1985-06-21,11137801
55347,Beginners,2010-09-16,14311701
515841,I Am Not an Easy Man,2018-04-13,0
10436,The Age of Innocence,1993-09-10,32255440
244506,Camp X-Ray,2014-10-17,59744
10518,Marathon Man,1976-10-08,21709020
11979,Queen of the Damned,2002-02-10,45479110
823625,Blacklight,2022-02-10,15902207
15080,Only Yesterday,1991-07-20,473110
297725,The Man Who Killed Don Quixote,2018-05-19,0
11622,Blast from the Past,1999-02-12,40263020
507569,The Seven Deadly Sins: Prisoners of the Sky,2018-08-18,0
547565,The Night House,2021-07-15,14590542
11982,Look Who's Talking Now!,1993-11-05,10340263
17814,Assault on Precinct 13,1976-11-05,0
12610,Osmosis Jones,2001-08-10,13596911
425336,Loving Pablo,2017-10-12,17535962
715931,Emancipation,2022-12-02,0
405,La Strada,1954-09-23,0
13685,Bottle Rocket,1996-02-21,1040879
2055,Open Range,2003-08-29,68296293
129139,The To Do List,2013-07-24,3566225
468202,The Girl in the Fog,2017-10-26,0
18320,The Young Victoria,2009-03-04,29196409
334074,Survivor,2015-05-21,0
41411,The Round Up,2010-03-10,25346148
159117,V/H/S/2,2013-06-06,21833
339380,On the Basis of Sex,2018-12-25,38673750
10782,Basic,2003-04-18,42792561
279229,Sapphire Blue,2014-08-14,5188128
71668,Piranha 3DD,2012-05-11,8493728
9594,Double Impact,1991-07-31,30102717
8879,Pale Rider,1985-06-28,41410568
12123,Chain Reaction,1996-08-02,60209334
9541,Jersey Girl,2004-03-25,35492921
45610,Machine Gun Preacher,2011-09-23,2527904
80184,The Hidden Face,2011-09-16,0
459910,Braven,2018-02-01,854319
2742,Naked Lunch,1991-12-27,2641357
10048,Stealth,2005-07-27,76932943
25941,Harry Brown,2009-11-11,10329747
7304,Running Scared,2006-01-06,9500000
11678,Vertical Limit,2000-12-08,215663859
38358,The Last Exorcism,2010-08-27,69432527
127493,Stolen,2012-09-06,2106557
10242,What Ever Happened to Baby Jane?,1962-10-12,0
618162,The Harder They Fall,2021-10-22,0
270302,The Riot Club,2014-09-19,2146041
11850,Invasion of the Body Snatchers,1978-12-20,24946533
8649,Bringing Out the Dead,1999-10-22,16800000
10648,Magnum Force,1973-12-13,39768000
3083,Mr. Smith Goes to Washington,1939-10-19,9600000
5289,Chaos,2005-01-17,7000000
13184,Bangkok Dangerous,2008-08-21,42487390
332283,Mary Shelley,2017-08-06,0
8457,Drillbit Taylor,2008-02-04,32853640
644583,The Mauritanian,2021-02-10,7527030
663260,Black Box,2021-09-08,9738741
11497,All Dogs Go to Heaven,1989-11-17,27100027
293,A River Runs Through It,1992-10-09,43440294
8999,Derailed,2005-11-11,57479076
430040,The Hurricane Heist,2018-02-28,32517248
412988,The Happytime Murders,2018-08-22,27506452
8870,Red Planet,2000-11-10,33463969
11285,Cocoon: The Return,1988-09-13,25024919
8873,Wayne's World 2,1993-12-10,48198019
13676,The Little Mermaid: Ariel's Beginning,2008-08-25,0
162903,The Fifth Estate,2013-10-11,8555008
9399,Lionheart,1990-06-07,24271196
37903,The White Ribbon,2009-09-24,11652157
438,Cube Zero,2004-10-10,0
399796,Life of the Party,2018-05-10,61700416
20856,Aliens in the Attic,2009-07-30,57881056
10633,In the Heat of the Night,1967-08-02,27379978
1975,The Grudge 2,2006-10-12,39143839
13279,Lakeview Terrace,2008-09-19,27640028
11051,The Last Temptation of Christ,1988-05-28,8373585
309,The Celebration,1998-06-19,0
271404,Beyond Skyline,2017-10-20,992181
11934,The Hudsucker Proxy,1994-03-11,2800000
74998,Seeking Justice,2011-09-02,14089528
1125,Dreamgirls,2006-12-25,154937680
1544,Imagine Me & You,2005-02-01,2455831
9451,Election,1999-04-23,14902041
188222,Entourage,2015-06-03,49263404
302688,My Big Fat Greek Wedding 2,2016-03-23,90632641
274862,The Lego Ninjago Movie,2017-09-21,123081555
23706,All About Steve,2009-08-06,40105542
434355,Taxi 5,2018-04-07,38600000
250480,The Many Adventures of Winnie the Pooh,1977-03-11,0
134597,The Collection,2012-09-21,6842058
9876,Stop! Or My Mom Will Shoot,1992-02-21,70611210
38251,Mediterraneo,1991-01-31,4532791
431075,Polaroid,2019-01-10,0
580,Jaws: The Revenge,1987-07-17,51881013
13313,Beauty and the Beast: The Enchanted Christmas,1997-11-11,0
1902,Open Your Eyes,1997-12-19,370720
531876,The Outpost,2020-06-24,2133452
651,M*A*S*H,1970-02-18,81600000
11892,Murder by Numbers,2002-04-19,56714147
9009,Dark Water,2005-07-08,68357079
439584,I Can Quit Whenever I Want 3: Ad Honorem,2017-11-30,0
6878,Homeward Bound: The Incredible Journey,1993-02-03,0
265189,Force Majeure,2014-08-15,4094339
13042,Presto,2008-06-27,0
401898,Thelma,2017-09-15,1471656
11137,The Prince & Me,2004-03-28,0
68812,The Iceman,2012-09-01,1969193
11231,The Next Karate Kid,1994-07-18,15876353
910,The Big Sleep,1946-08-23,4900000
18148,Tokyo Story,1953-11-03,0
926899,The House,2022-01-14,0
488623,Forgotten,2017-11-29,9968972
8491,Weekend at Bernie's,1989-07-05,30218387
524348,The Report,2019-09-12,0
21734,Shadow of a Doubt,1943-01-15,0
50357,Apollo 18,2011-07-20,25562924
10015,Heartbreak Ridge,1986-12-05,42724017
565743,The Vast of Night,2019-06-01,0
505262,My Hero Academia: Two Heroes,2018-08-03,31478826
375572,Italian Race,2016-04-07,2412312
9954,The Covenant,2006-09-08,37597471
10283,Friday the 13th Part VIII: Jason Takes Manhattan,1989-07-28,14000000
581389,Space Sweepers,2021-02-05,24571
16366,Joseph: King of Dreams,2000-11-07,0
254172,Fathers and Daughters,2015-10-01,0
338958,Disenchanted,2022-11-18,0
54054,One for the Money,2012-01-26,36893721
77663,Killing Season,2013-07-12,39881
10658,Howard the Duck,1986-08-01,37962774
8012,Get Shorty,1995-10-20,115101622
6973,In the Valley of Elah,2007-09-14,29541790
1687,Escape from the Planet of the Apes,1971-05-20,12348905
401561,Mom and Dad,2018-01-19,169209
10510,Miracle on 34th Street,1994-11-18,46264384
369776,The Tuche Family: The American Dream,2016-02-03,0
836225,The Exorcism of God,2022-03-11,0
21484,Possession,1981-05-27,1158473
175112,Tinker Bell and the Pirate Fairy,2014-02-13,63998725
10849,The Purple Rose of Cairo,1985-03-01,10631333
303542,The Invisible Boy,2014-12-18,5216102
432613,"Marry Me, Dude",2017-10-25,0
359156,Don't Be Bad,2015-09-08,0
10353,The Visitors II: The Corridors of Time,1998-02-11,66000000
11823,Wimbledon,2004-09-13,41512007
351339,Anthropoid,2016-08-12,4600000
10586,The Ghost and the Darkness,1996-10-11,38619405
10281,Friday the 13th Part VII: The New Blood,1988-05-13,19170001
10675,Frantic,1988-02-19,17637950
936,The Pink Panther,1963-12-18,10878107
256835,Toy Story That Time Forgot,2014-12-02,0
223485,Slow West,2015-05-15,229094
25475,Tinker Bell and the Lost Treasure,2009-09-03,0
5143,Hannah and Her Sisters,1986-02-07,40084041
492611,The Turning,2020-01-23,19428166
12154,3 Men and a Baby,1987-11-27,242780960
931,Don't Look Now,1973-01-18,0
817758,TÁR,2022-09-23,29182623
25300,I'm Not Scared,2003-02-08,0
33542,Rumble in the Bronx,1995-01-21,32392047
414419,Kill Bill: The Whole Bloody Affair,2011-03-27,0
118406,Road to Ninja: Naruto the Movie,2012-07-28,17900000
22586,The Swan Princess,1994-11-18,9771658
11252,Psycho,1998-12-04,37141130
111190,Adore,2013-04-03,1575749
56288,Spy Kids: All the Time in the World,2011-08-18,85564310
15283,Pom Poko,1994-07-16,0
532671,The Prodigy,2019-02-06,21150265
401545,Everybody Knows,2018-05-09,17997350
5955,The Pledge,2001-01-19,29419291
353569,Table 19,2017-03-03,5042014
13205,Bambi II,2006-01-26,0
10538,Passenger 57,1992-11-06,44065653
58496,Senna,2010-10-07,8212430
654028,The Christmas Chronicles: Part Two,2020-11-18,0
5511,Le Samouraï,1967-10-25,39481
16281,Creepshow,1982-11-10,21028755
15371,Lupin the Third: The Castle of Cagliostro,1979-12-15,8194857
10489,Cujo,1983-08-10,21200000
10468,28 Days,2000-04-06,6219894
269148,Samba,2014-10-15,151530
8665,K-19: The Widowmaker,2002-07-19,35168966
12690,Appaloosa,2008-09-19,20211394
16642,Days of Heaven,1978-09-13,0
10438,Beethoven's 2nd,1993-12-14,118243066
579583,The King of Staten Island,2020-07-22,0
146015,The Double,2014-04-03,200406
45649,Rubber,2010-11-09,98017
595975,La Belle Époque,2019-11-06,13935410
332340,Man Up,2015-05-29,3000000
9766,Gridiron Gang,2006-09-15,41480851
36819,Time Bandits,1981-07-13,42365581
9292,Hudson Hawk,1991-05-23,17218080
19100,Those Happy Days,2006-06-28,10890811
10073,Date Movie,2006-02-17,48548426
705996,Decision to Leave,2022-06-29,16914773
615774,Scooby-Doo! Return to Zombie Island,2019-09-03,0
11171,Mysterious Skin,2005-03-30,1524966
24438,Did You Hear About the Morgans?,2009-12-17,85280250
237791,The Way He Looks,2014-03-28,0
9905,Shallow Grave,1994-12-22,0
1958,8 Women,2002-02-06,0
10823,Children of the Corn,1984-03-09,14568989
13377,How the Grinch Stole Christmas!,1966-12-18,0
2028,Say Anything...,1989-04-14,20036737
2176,The Glass House,2001-09-14,23619609
426613,The Miseducation of Cameron Post,2018-07-18,2019874
236735,Marshland,2014-09-25,5169755
209274,Ida,2013-10-25,15298355
5851,Showtime,2002-03-14,77885672
34803,Death at a Funeral,2010-04-15,49050886
42888,How Do You Know,2010-12-17,48668907
749274,Cry Macho,2021-09-16,16481544
26171,Everybody's Fine,2009-12-04,16443609
49950,The Roommate,2011-02-04,52545707
760,The Mad Adventures of Rabbi Jacob,1973-10-17,0
10068,Nine 1/2 Weeks,1986-02-09,6735922
10074,Hot Rod,2007-08-03,14353654
8285,The Spirit,2008-12-25,39031337
8092,This Boy's Life,1993-04-09,4104962
11637,Are We There Yet?,2005-01-20,97918663
11527,Excalibur,1981-04-10,34967437
3172,Bandits,2001-10-12,67631903
536869,Cats,2019-12-19,73515024
726759,Tetris,2023-03-15,0
1440,Little Children,2006-10-06,14821658
11481,Repulsion,1965-06-01,0
19101,A Little Princess,1995-05-10,10015449
26691,Neuilly Yo Mama!,2009-08-12,0
6963,The Weather Man,2005-10-20,12482775
8885,Waltz with Bashir,2008-06-12,11179372
59968,Our Idiot Brother,2011-08-26,24816118
3291,"Good Night, and Good Luck.",2005-09-16,54600000
12797,Ghost Town,2008-09-19,27090159
374475,Toni Erdmann,2016-07-14,0
11078,National Security,2003-01-17,50097949
299245,The Gallows,2015-07-09,42964410
227783,The Nut Job,2014-01-17,122529966
297222,PK,2014-12-18,120000000
325844,Serial Teachers 2,2015-07-01,0
12110,Dracula: Dead and Loving It,1995-12-22,10772144
795514,The Fallout,2021-03-17,0
1365,Monster's Ball,2001-06-07,44909486
397567,Along with the Gods: The Two Worlds,2017-12-20,125983972
965150,Aftersun,2022-10-21,4785157
493551,Operation Finale,2018-08-29,17506878
382399,High Strung,2016-04-08,2093725
329263,Suck Me Shakespeer 2,2015-09-10,83027924
379291,Justice League vs. Teen Titans,2016-03-26,0
266396,The Gunman,2015-02-16,13644292
6623,The Peacemaker,1997-09-26,110463140
531306,Rim of the World,2019-05-24,0
308032,The Stanford Prison Experiment,2015-07-17,643557
525041,A Christmas Prince: The Royal Wedding,2018-11-30,0
11864,Enemy Mine,1985-12-12,12303411
8386,How High,2001-12-21,31155435
10345,K-9,1989-04-28,78247647
10057,The Three Musketeers,1993-11-11,53898845
395841,Hold the Dark,2018-09-22,0
44945,Trust,2010-09-10,120000
279641,Whiskey Tango Foxtrot,2016-03-04,23083334
82650,Diary of a Wimpy Kid: Dog Days,2012-08-02,76196538
11185,"See No Evil, Hear No Evil",1989-05-12,46908987
411741,Ingrid Goes West,2017-08-11,24931915
900,Bringing Up Baby,1938-02-18,0
8852,Prince of Darkness,1987-10-23,14182492
209276,Starred Up,2014-03-21,54915
177888,Teen Beach Movie,2013-08-07,0
717728,Jeepers Creepers: Reborn,2022-09-15,6175213
400136,Resident Evil: Vendetta,2017-05-27,0
339419,Loving,2016-11-04,8996802
293646,The 33,2015-08-06,24902723
456750,"Game Over, Man!",2018-03-23,0
596,The Grapes of Wrath,1940-03-15,1591000
672582,The Deep House,2021-06-30,1900000
157845,The Rover,2014-06-04,2510007
382511,Penny Pincher!,2016-09-28,0
651070,A Fall from Grace,2020-01-17,0
819876,Crimes of the Future,2022-05-25,4400000
1628,Jules and Jim,1962-01-23,0
404733,Overdrive,2017-06-16,11247280
12335,Bedknobs and Broomsticks,1971-10-07,17900000
4244,The Kid,2000-07-07,110317580
990,The Hustler,1961-09-25,7600000
603661,The Hating Game,2021-12-09,0
140,Bad Education,2004-03-19,40266982
3604,Flash Gordon,1980-09-01,27107960
2122,The Whole Ten Yards,2004-04-07,26155781
8427,I Spy,2002-10-31,51386477
11381,Tommy Boy,1995-03-31,32648673
360784,Hidden,2015-09-15,0
8388,¡Three Amigos!,1986-12-12,39200000
193687,Z for Zachariah,2015-08-13,121461
438674,Dragged Across Concrete,2018-09-03,660132
145,Breaking the Waves,1996-05-13,3803298
923632,The Tinder Swindler,2022-02-02,0
14645,Santa Claus Is a Stinker,1982-08-25,0
55465,A Very Harold & Kumar Christmas,2011-11-04,36192775
346671,Little Evil,2017-08-08,0
11237,Anacondas: The Hunt for the Blood Orchid,2004-08-25,0
360814,Dangal,2016-12-21,311000000
531,The Wrong Trousers,1993-12-17,0
567860,Fyre,2019-01-18,0
69735,Batman: Year One,2011-09-27,0
4413,The Brave One,2007-09-12,69766619
12207,The Legend of Drunken Master,1994-02-03,11555430
492452,Ben Is Back,2018-12-05,12616995
574060,Gunpowder Milkshake,2021-07-14,1015760
157832,Calvary,2014-04-11,3593460
492282,Like a Cat on a Highway,2017-12-28,0
1714,Fahrenheit 451,1966-09-07,2000000
9696,Ichi the Killer,2001-12-22,80631
606954,I Hate Summer,2020-01-30,0
48572,Red State,2011-08-19,1104682
829560,The Next 365 Days,2022-08-19,0
157847,Joe,2013-05-16,2365467
357096,I Spit on Your Grave III: Vengeance Is Mine,2015-10-01,144420
522016,The 355,2022-01-05,55700000
10322,Being There,1979-12-19,30177511
57431,The Sitter,2011-12-09,34942188
11156,Coco Before Chanel,2009-04-22,0
145247,The 100 Year-Old Man Who Climbed Out the Window and Disappeared,2013-12-25,0
93,Anatomy of a Murder,1959-07-01,8000000
13932,Jack-Jack Attack,2005-03-15,0
9272,The Good Son,1993-09-24,60613008
11069,Tremors 2: Aftershocks,1996-04-09,0
759,Gentlemen Prefer Blondes,1953-07-14,5300000
2639,Deconstructing Harry,1997-12-12,10686841
74306,God Bless America,2012-05-11,0
454527,Benedetta,2021-07-09,2652725
10707,The Squid and the Whale,2005-10-05,11098131
10285,Jason Goes to Hell: The Final Friday,1993-08-13,15938065
244088,Human Capital,2014-01-09,5809330
9560,A Walk in the Clouds,1995-05-27,50012507
992,Sherlock Jr.,1924-04-17,0
631060,Things Heard & Seen,2021-04-29,0
9754,Firewall,2006-02-08,82800000
10628,Kangaroo Jack,2003-01-17,0
9662,The Triplets of Belleville,2003-06-11,14776760
336004,Heist,2015-11-13,4100000
636,THX 1138,1971-03-11,2437000
768334,A Classic Horror Story,2021-07-01,0
8592,Dick Tracy,1990-04-05,103738726
7183,Perfect Stranger,2007-04-11,73090611
382597,R.A.I.D. Special Unit,2017-02-01,34598750
221902,"Two Days, One Night",2014-05-21,9016922
766475,See How They Run,2022-09-09,21921551
284276,Cake,2014-09-07,2360281
44639,Inside Job,2010-10-08,7871522
488,The African Queen,1952-01-07,10750000
97051,Would You Rather,2012-10-14,0
8398,The Hitcher,2007-01-19,25399945
245698,Pawn Sacrifice,2015-09-16,5578519
213121,Toy Story of Terror!,2013-10-16,0
125509,Wrong Turn 5: Bloodlines,2012-10-23,0
297556,Justice League: Throne of Atlantis,2015-01-13,0
675327,Shadow in the Cloud,2020-12-31,1054290
708336,Return of the Tooth Fairy,2020-06-15,0
1710,Copycat,1995-10-27,32000000
345914,The House,2017-06-29,34200000
827,Diabolique,1955-01-29,0
9289,The Longest Day,1962-09-25,50100000
103620,Maniac,2012-12-26,31081
9043,The Family Stone,2005-12-15,92884429
425001,The War with Grandpa,2020-08-27,43387445
638507,How to Train Your Dragon: Homecoming,2019-10-25,0
9474,My Name Is Nobody,1973-12-13,0
13635,Mesrine: Killer Instinct,2008-10-22,31055440
11220,Fallen Angels,1995-09-06,0
44683,Tinker Bell and the Great Fairy Rescue,2010-07-29,0
260,The 39 Steps,1935-06-06,0
560044,The Willoughbys,2020-04-22,0
452187,Le Brio,2017-11-22,10968212
9929,Asterix and Cleopatra,1968-12-19,0
645788,The Protégé,2021-08-19,8639684
10592,Hart's War,2002-02-15,32287044
200505,Draft Day,2014-04-11,28831145
3980,Critters,1986-04-11,13167232
121824,Stand Up Guys,2012-12-14,0
454652,Colette,2018-09-21,14273033
10437,The Muppet Christmas Carol,1992-12-10,27281507
28874,Summer Wars,2009-08-01,18434328
393624,Official Secrets,2019-08-30,0
229,The Bride of Frankenstein,1935-04-20,2000000
2900,The Astronaut's Wife,1999-08-27,19598588
13374,Ice Princess,2005-03-17,27645491
321528,Batman vs. Robin,2015-04-03,0
800939,Ticket to Paradise,2022-09-08,168763270
658760,Isi & Ossi,2020-02-14,0
10393,The Replacements,2000-08-11,50054511
1396,Mirror,1975-03-07,119266
243938,Hot Tub Time Machine 2,2015-02-20,64780213
11713,Fist of Fury,1972-03-22,0
587996,Below Zero,2021-01-29,0
11652,Invincible,2006-08-25,57806952
14537,Harakiri,1962-09-15,0
437068,A Taxi Driver,2017-08-02,81927980
380225,Like Crazy,2016-05-17,0
615904,Marry Me,2022-02-09,44000000
3525,Working Girl,1988-12-20,103173635
980078,Winnie the Pooh: Blood and Honey,2023-01-27,5200000
883,Coffee and Cigarettes,2003-09-05,7897645
582913,The Room,2019-09-12,44291
994,Straw Dogs,1971-12-23,3251794
21385,"Mickey, Donald, Goofy: The Three Musketeers",2004-08-04,0
666243,The Witcher: Nightmare of the Wolf,2021-08-23,0
1727,Bird on a Wire,1990-05-18,138700000
26390,Brooklyn's Finest,2010-03-04,45719985
11638,Guess Who,2005-03-25,103121466
10249,The Rocketeer,1991-06-21,46704056
84334,Searching for Sugar Man,2012-06-30,3696196
249660,God's Not Dead,2014-03-21,29789000
9042,The Cave,2005-08-26,33296457
11025,New York Minute,2004-05-07,21289826
10199,The Tale of Despereaux,2008-12-18,86947965
16296,Killer Klowns from Outer Space,1988-05-27,43625095
245775,Yves Saint Laurent,2014-01-08,21026290
212,Arsenic and Old Lace,1944-09-01,0
586,Wag the Dog,1997-12-25,64256513
10623,Cradle 2 the Grave,2003-02-28,56489558
11817,Bulletproof Monk,2003-03-28,37713879
288036,Sleeping with Other People,2015-06-26,3214116
24122,The Rebound,2009-09-16,21791288
4437,2010,1984-12-06,40400657
830,Forbidden Planet,1956-03-23,3250000
74387,Goon,2012-01-06,6483963
10803,Logan's Run,1976-06-23,25000000
627290,Antebellum,2020-09-02,7060384
16306,Fantastic Planet,1973-12-01,0
134366,Grave Encounters 2,2012-10-12,0
243684,"Men, Women & Children",2014-10-17,461162
405775,The Wall,2017-05-12,4500000
419835,Crooked House,2017-09-06,2049844
